:TYPE,:START_ID(Person),rank:long,:END_ID(Person)
RANKED,5922, 5, 3897
RANKED,5923, 0, 1077
RANKED,5923, 1, 8533
RANKED,5923, 2, 4135
RANKED,5923, 3, 6823
RANKED,5923, 4, 6110
RANKED,5923, 5, 2089
RANKED,5923, 6, 6857
RANKED,5923, 7, 7655
RANKED,5923, 8, 7502
RANKED,5923, 9, 4213
RANKED,5924, 0, 9515
RANKED,5924, 1, 7022
RANKED,5924, 2, 797
RANKED,5924, 3, 1771
RANKED,5924, 4, 3513
RANKED,5925, 0, 6133
RANKED,5925, 1, 3867
RANKED,5925, 2, 7778
RANKED,5925, 3, 8395
RANKED,5925, 4, 5508
RANKED,5925, 5, 2578
RANKED,5925, 6, 8074
RANKED,5925, 7, 5672
RANKED,5926, 0, 9126
RANKED,5926, 1, 6440
RANKED,5926, 2, 2977
RANKED,5926, 3, 1550
RANKED,5926, 4, 5891
RANKED,5926, 5, 5577
RANKED,5926, 6, 6687
RANKED,5927, 0, 6576
RANKED,5927, 1, 9948
RANKED,5927, 2, 2370
RANKED,5927, 3, 4849
RANKED,5927, 4, 318
RANKED,5928, 0, 3724
RANKED,5928, 1, 5848
RANKED,5928, 2, 7008
RANKED,5928, 3, 6866
RANKED,5928, 4, 8380
RANKED,5928, 5, 664
RANKED,5928, 6, 8229
RANKED,5928, 7, 3816
RANKED,5929, 0, 4989
RANKED,5929, 1, 9601
RANKED,5929, 2, 6996
RANKED,5929, 3, 6972
RANKED,5929, 4, 4515
RANKED,5930, 0, 323
RANKED,5930, 1, 4147
RANKED,5930, 2, 1428
RANKED,5930, 3, 3646
RANKED,5930, 4, 2322
RANKED,5930, 5, 6814
RANKED,5930, 6, 7416
RANKED,5930, 7, 9925
RANKED,5930, 8, 6184
RANKED,5931, 0, 8569
RANKED,5931, 1, 7645
RANKED,5931, 2, 8159
RANKED,5931, 3, 5903
RANKED,5931, 4, 3798
RANKED,5932, 0, 3792
RANKED,5932, 1, 9950
RANKED,5932, 2, 1055
RANKED,5932, 3, 3560
RANKED,5932, 4, 2497
RANKED,5932, 5, 969
RANKED,5933, 0, 9509
RANKED,5933, 1, 2856
RANKED,5933, 2, 9638
RANKED,5933, 3, 2271
RANKED,5933, 4, 9171
RANKED,5934, 0, 8511
RANKED,5934, 1, 2663
RANKED,5934, 2, 476
RANKED,5934, 3, 364
RANKED,5934, 4, 3257
RANKED,5934, 5, 3270
RANKED,5934, 6, 4574
RANKED,5934, 7, 8455
RANKED,5934, 8, 671
RANKED,5935, 0, 8422
RANKED,5935, 1, 3690
RANKED,5935, 2, 633
RANKED,5935, 3, 129
RANKED,5935, 4, 383
RANKED,5936, 0, 1553
RANKED,5936, 1, 8851
RANKED,5936, 2, 7337
RANKED,5936, 3, 9997
RANKED,5936, 4, 3628
RANKED,5936, 5, 5096
RANKED,5936, 6, 7336
RANKED,5937, 0, 4719
RANKED,5937, 1, 3627
RANKED,5937, 2, 9667
RANKED,5937, 3, 2461
RANKED,5937, 4, 1965
RANKED,5937, 5, 2752
RANKED,5937, 6, 9933
RANKED,5938, 0, 9776
RANKED,5938, 1, 3073
RANKED,5938, 2, 6358
RANKED,5938, 3, 9493
RANKED,5938, 4, 3462
RANKED,5938, 5, 2990
RANKED,5938, 6, 6376
RANKED,5938, 7, 5782
RANKED,5939, 0, 2253
RANKED,5939, 1, 5388
RANKED,5939, 2, 3973
RANKED,5939, 3, 588
RANKED,5940, 0, 9601
RANKED,5940, 1, 4425
RANKED,5940, 2, 6644
RANKED,5940, 3, 4512
RANKED,5940, 4, 6741
RANKED,5940, 5, 6365
RANKED,5940, 6, 6399
RANKED,5940, 7, 682
RANKED,5940, 8, 4365
RANKED,5941, 0, 7786
RANKED,5941, 1, 6331
RANKED,5941, 2, 2929
RANKED,5941, 3, 6627
RANKED,5941, 4, 1554
RANKED,5942, 0, 8155
RANKED,5942, 1, 197
RANKED,5942, 2, 4778
RANKED,5942, 3, 6250
RANKED,5943, 0, 9422
RANKED,5943, 1, 2450
RANKED,5943, 2, 2687
RANKED,5943, 3, 674
RANKED,5943, 4, 1255
RANKED,5943, 5, 5073
RANKED,5943, 6, 7750
RANKED,5943, 7, 907
RANKED,5943, 8, 764
RANKED,5943, 9, 8567
RANKED,5943, 10, 687
RANKED,5943, 11, 1749
RANKED,5944, 0, 5071
RANKED,5944, 1, 8855
RANKED,5944, 2, 2818
RANKED,5944, 3, 9236
RANKED,5944, 4, 3403
RANKED,5944, 5, 4219
RANKED,5945, 0, 602
RANKED,5945, 1, 4825
RANKED,5945, 2, 6653
RANKED,5945, 3, 4086
RANKED,5945, 4, 3174
RANKED,5945, 5, 4366
RANKED,5945, 6, 3792
RANKED,5945, 7, 1862
RANKED,5945, 8, 5371
RANKED,5946, 0, 4142
RANKED,5946, 1, 305
RANKED,5946, 2, 7371
RANKED,5946, 3, 1781
RANKED,5947, 0, 3848
RANKED,5947, 1, 3261
RANKED,5948, 0, 53
RANKED,5948, 1, 7727
RANKED,5948, 2, 1380
RANKED,5948, 3, 565
RANKED,5948, 4, 1838
RANKED,5948, 5, 1958
RANKED,5948, 6, 8678
RANKED,5948, 7, 859
RANKED,5949, 0, 6056
RANKED,5949, 1, 8700
RANKED,5949, 2, 2967
RANKED,5949, 3, 5217
RANKED,5949, 4, 9130
RANKED,5949, 5, 4048
RANKED,5950, 0, 7427
RANKED,5950, 1, 6888
RANKED,5950, 2, 7354
RANKED,5950, 3, 6934
RANKED,5951, 0, 6294
RANKED,5951, 1, 8144
RANKED,5951, 2, 5070
RANKED,5951, 3, 6062
RANKED,5951, 4, 8439
RANKED,5951, 5, 4104
RANKED,5952, 0, 8155
RANKED,5952, 1, 3688
RANKED,5952, 2, 570
RANKED,5952, 3, 9331
RANKED,5952, 4, 2117
RANKED,5952, 5, 5675
RANKED,5952, 6, 2023
RANKED,5953, 0, 6257
RANKED,5953, 1, 9432
RANKED,5953, 2, 8676
RANKED,5953, 3, 3263
RANKED,5953, 4, 5736
RANKED,5953, 5, 9993
RANKED,5954, 0, 6175
RANKED,5954, 1, 1194
RANKED,5954, 2, 2031
RANKED,5955, 0, 5158
RANKED,5955, 1, 349
RANKED,5955, 2, 5882
RANKED,5956, 0, 5383
RANKED,5956, 1, 2891
RANKED,5956, 2, 946
RANKED,5956, 3, 9277
RANKED,5956, 4, 8901
RANKED,5957, 0, 5977
RANKED,5957, 1, 1138
RANKED,5957, 2, 7737
RANKED,5957, 3, 494
RANKED,5957, 4, 1318
RANKED,5958, 0, 9033
RANKED,5958, 1, 2949
RANKED,5958, 2, 7345
RANKED,5959, 0, 3887
RANKED,5959, 1, 6590
RANKED,5959, 2, 412
RANKED,5959, 3, 1378
RANKED,5959, 4, 9287
RANKED,5959, 5, 2680
RANKED,5960, 0, 8123
RANKED,5960, 1, 7522
RANKED,5960, 2, 1882
RANKED,5961, 0, 2469
RANKED,5961, 1, 7490
RANKED,5961, 2, 9026
RANKED,5961, 3, 5297
RANKED,5961, 4, 1117
RANKED,5962, 0, 6038
RANKED,5962, 1, 7152
RANKED,5962, 2, 4773
RANKED,5962, 3, 3379
RANKED,5962, 4, 5369
RANKED,5962, 5, 7194
RANKED,5963, 0, 8909
RANKED,5963, 1, 3735
RANKED,5963, 2, 3217
RANKED,5963, 3, 928
RANKED,5963, 4, 832
RANKED,5963, 5, 4037
RANKED,5963, 6, 5512
RANKED,5963, 7, 1313
RANKED,5963, 8, 1292
RANKED,5963, 9, 5476
RANKED,5963, 10, 7358
RANKED,5963, 11, 2124
RANKED,5963, 12, 7065
RANKED,5963, 13, 1910
RANKED,5964, 0, 5714
RANKED,5964, 1, 5491
RANKED,5964, 2, 2075
RANKED,5964, 3, 8633
RANKED,5964, 4, 9737
RANKED,5965, 0, 1323
RANKED,5965, 1, 9065
RANKED,5965, 2, 1894
RANKED,5965, 3, 5713
RANKED,5965, 4, 8071
RANKED,5965, 5, 8632
RANKED,5966, 0, 778
RANKED,5966, 1, 9377
RANKED,5966, 2, 6021
RANKED,5966, 3, 5307
RANKED,5966, 4, 7302
RANKED,5966, 5, 2313
RANKED,5967, 0, 1414
RANKED,5967, 1, 8219
RANKED,5967, 2, 6674
RANKED,5967, 3, 3217
RANKED,5967, 4, 8705
RANKED,5967, 5, 4126
RANKED,5968, 0, 9916
RANKED,5968, 1, 4338
RANKED,5968, 2, 6810
RANKED,5968, 3, 1120
RANKED,5968, 4, 3509
RANKED,5968, 5, 5080
RANKED,5968, 6, 5564
RANKED,5968, 7, 4208
RANKED,5968, 8, 8390
RANKED,5968, 9, 8514
RANKED,5969, 0, 6433
RANKED,5969, 1, 4265
RANKED,5969, 2, 3712
RANKED,5969, 3, 7919
RANKED,5969, 4, 2906
RANKED,5970, 0, 3144
RANKED,5970, 1, 5364
RANKED,5970, 2, 232
RANKED,5970, 3, 3546
RANKED,5970, 4, 2560
RANKED,5970, 5, 9362
RANKED,5971, 0, 3272
RANKED,5971, 1, 3727
RANKED,5971, 2, 5881
RANKED,5971, 3, 2414
RANKED,5971, 4, 2373
RANKED,5971, 5, 1392
RANKED,5971, 6, 9099
RANKED,5972, 0, 1120
RANKED,5972, 1, 2796
RANKED,5972, 2, 5736
RANKED,5972, 3, 5760
RANKED,5973, 0, 4329
RANKED,5973, 1, 3800
RANKED,5973, 2, 9234
RANKED,5973, 3, 1872
RANKED,5974, 0, 6855
RANKED,5974, 1, 1928
RANKED,5974, 2, 6779
RANKED,5974, 3, 3790
RANKED,5974, 4, 2427
RANKED,5974, 5, 7164
RANKED,5975, 0, 4175
RANKED,5975, 1, 3574
RANKED,5975, 2, 421
RANKED,5975, 3, 2353
RANKED,5976, 0, 9627
RANKED,5976, 1, 3946
RANKED,5976, 2, 5584
RANKED,5976, 3, 7783
RANKED,5977, 0, 7199
RANKED,5977, 1, 4137
RANKED,5977, 2, 3530
RANKED,5977, 3, 218
RANKED,5977, 4, 1001
RANKED,5977, 5, 9725
RANKED,5977, 6, 6004
RANKED,5977, 7, 656
RANKED,5977, 8, 9138
RANKED,5978, 0, 2063
RANKED,5978, 1, 1615
RANKED,5978, 2, 2902
RANKED,5978, 3, 5473
RANKED,5979, 0, 3189
RANKED,5979, 1, 5217
RANKED,5979, 2, 5455
RANKED,5979, 3, 9714
RANKED,5979, 4, 5869
RANKED,5979, 5, 1086
RANKED,5980, 0, 2690
RANKED,5980, 1, 97
RANKED,5980, 2, 6035
RANKED,5980, 3, 5140
RANKED,5980, 4, 2650
RANKED,5980, 5, 7548
RANKED,5980, 6, 8453
RANKED,5980, 7, 648
RANKED,5980, 8, 1215
RANKED,5981, 0, 8993
RANKED,5981, 1, 7904
RANKED,5981, 2, 7594
RANKED,5981, 3, 8451
RANKED,5981, 4, 7206
RANKED,5981, 5, 1731
RANKED,5981, 6, 130
RANKED,5982, 0, 8164
RANKED,5982, 1, 6687
RANKED,5982, 2, 1171
RANKED,5982, 3, 1093
RANKED,5982, 4, 4761
RANKED,5982, 5, 743
RANKED,5982, 6, 4646
RANKED,5982, 7, 4906
RANKED,5983, 0, 6046
RANKED,5984, 0, 2340
RANKED,5984, 1, 9047
RANKED,5984, 2, 3923
RANKED,5984, 3, 6129
RANKED,5985, 0, 1396
RANKED,5985, 1, 85
RANKED,5985, 2, 3725
RANKED,5986, 0, 1024
RANKED,5986, 1, 749
RANKED,5987, 0, 1306
RANKED,5987, 1, 3791
RANKED,5987, 2, 4805
RANKED,5987, 3, 1129
RANKED,5988, 0, 1884
RANKED,5988, 1, 3867
RANKED,5988, 2, 242
RANKED,5988, 3, 4441
RANKED,5988, 4, 2003
RANKED,5988, 5, 903
RANKED,5988, 6, 2521
RANKED,5988, 7, 5464
RANKED,5989, 0, 5326
RANKED,5989, 1, 4130
RANKED,5989, 2, 2451
RANKED,5989, 3, 3303
RANKED,5989, 4, 9185
RANKED,5990, 0, 7117
RANKED,5991, 0, 9604
RANKED,5991, 1, 2721
RANKED,5991, 2, 3590
RANKED,5991, 3, 4371
RANKED,5991, 4, 9594
RANKED,5991, 5, 8009
RANKED,5991, 6, 6369
RANKED,5991, 7, 847
RANKED,5992, 0, 4091
RANKED,5992, 1, 7997
RANKED,5992, 2, 5741
RANKED,5992, 3, 6784
RANKED,5993, 0, 1618
RANKED,5993, 1, 7926
RANKED,5993, 2, 3756
RANKED,5994, 0, 6761
RANKED,5994, 1, 5132
RANKED,5994, 2, 1522
RANKED,5994, 3, 1636
RANKED,5995, 0, 1104
RANKED,5995, 1, 8264
RANKED,5995, 2, 8191
RANKED,5995, 3, 2811
RANKED,5995, 4, 8302
RANKED,5995, 5, 567
RANKED,5995, 6, 8596
RANKED,5995, 7, 5262
RANKED,5995, 8, 9381
RANKED,5996, 0, 3758
RANKED,5996, 1, 5871
RANKED,5996, 2, 2626
RANKED,5996, 3, 1006
RANKED,5996, 4, 4950
RANKED,5997, 0, 6832
RANKED,5997, 1, 3174
RANKED,5997, 2, 7845
RANKED,5997, 3, 6548
RANKED,5997, 4, 1455
RANKED,5998, 0, 3707
RANKED,5998, 1, 2422
RANKED,5998, 2, 8844
RANKED,5998, 3, 4424
RANKED,5998, 4, 2290
RANKED,5998, 5, 8533
RANKED,5998, 6, 2090
RANKED,5998, 7, 5705
RANKED,5999, 0, 1669
RANKED,5999, 1, 7442
RANKED,5999, 2, 9086
RANKED,5999, 3, 9679
RANKED,5999, 4, 2591
RANKED,5999, 5, 7571
RANKED,5999, 6, 6676
RANKED,6000, 0, 9915
RANKED,6000, 1, 2042
RANKED,6000, 2, 7616
RANKED,6000, 3, 2928
RANKED,6000, 4, 471
RANKED,6000, 5, 2983
RANKED,6000, 6, 8025
RANKED,6001, 0, 2929
RANKED,6001, 1, 4602
RANKED,6002, 0, 2108
RANKED,6002, 1, 3455
RANKED,6002, 2, 5837
RANKED,6002, 3, 8277
RANKED,6002, 4, 3568
RANKED,6002, 5, 5234
RANKED,6002, 6, 9027
RANKED,6003, 0, 77
RANKED,6003, 1, 2944
RANKED,6003, 2, 184
RANKED,6003, 3, 1234
RANKED,6003, 4, 3700
RANKED,6004, 0, 6143
RANKED,6004, 1, 8935
RANKED,6004, 2, 676
RANKED,6004, 3, 8871
RANKED,6004, 4, 7550
RANKED,6004, 5, 4207
RANKED,6004, 6, 5910
RANKED,6004, 7, 930
RANKED,6004, 8, 1486
RANKED,6004, 9, 7863
RANKED,6005, 0, 8001
RANKED,6005, 1, 3400
RANKED,6005, 2, 538
RANKED,6006, 0, 2480
RANKED,6006, 1, 4433
RANKED,6006, 2, 9090
RANKED,6006, 3, 2782
RANKED,6006, 4, 1585
RANKED,6006, 5, 97
RANKED,6006, 6, 5600
RANKED,6007, 0, 5361
RANKED,6007, 1, 4969
RANKED,6007, 2, 4424
RANKED,6007, 3, 7280
RANKED,6008, 0, 1043
RANKED,6008, 1, 4884
RANKED,6008, 2, 6281
RANKED,6008, 3, 5041
RANKED,6008, 4, 3149
RANKED,6008, 5, 5351
RANKED,6008, 6, 6468
RANKED,6008, 7, 4331
RANKED,6008, 8, 4431
RANKED,6008, 9, 8124
RANKED,6008, 10, 8078
RANKED,6009, 0, 3750
RANKED,6009, 1, 5223
RANKED,6009, 2, 5842
RANKED,6009, 3, 6743
RANKED,6009, 4, 3379
RANKED,6009, 5, 3110
RANKED,6009, 6, 6211
RANKED,6009, 7, 6635
RANKED,6010, 0, 7284
RANKED,6010, 1, 7693
RANKED,6010, 2, 2657
RANKED,6010, 3, 7351
RANKED,6010, 4, 5134
RANKED,6010, 5, 149
RANKED,6010, 6, 3299
RANKED,6010, 7, 4124
RANKED,6011, 0, 8201
RANKED,6011, 1, 7851
RANKED,6011, 2, 66
RANKED,6012, 0, 4541
RANKED,6012, 1, 3583
RANKED,6012, 2, 1389
RANKED,6012, 3, 945
RANKED,6012, 4, 1261
RANKED,6012, 5, 9654
RANKED,6013, 0, 1896
RANKED,6014, 0, 9197
RANKED,6014, 1, 2184
RANKED,6014, 2, 4378
RANKED,6015, 0, 2785
RANKED,6015, 1, 6706
RANKED,6015, 2, 346
RANKED,6015, 3, 9137
RANKED,6016, 0, 8287
RANKED,6016, 1, 9672
RANKED,6016, 2, 8938
RANKED,6016, 3, 7146
RANKED,6016, 4, 4588
RANKED,6016, 5, 3726
RANKED,6016, 6, 6109
RANKED,6016, 7, 3853
RANKED,6016, 8, 2102
RANKED,6017, 0, 5357
RANKED,6017, 1, 3672
RANKED,6017, 2, 4124
RANKED,6017, 3, 5193
RANKED,6017, 4, 4831
RANKED,6018, 0, 9807
RANKED,6018, 1, 3131
RANKED,6018, 2, 4874
RANKED,6018, 3, 2760
RANKED,6018, 4, 8562
RANKED,6018, 5, 8149
RANKED,6019, 0, 5460
RANKED,6019, 1, 7279
RANKED,6019, 2, 6161
RANKED,6020, 0, 9478
RANKED,6020, 1, 791
RANKED,6020, 2, 8604
RANKED,6020, 3, 6980
RANKED,6020, 4, 2027
RANKED,6020, 5, 4749
RANKED,6021, 0, 4989
RANKED,6021, 1, 5966
RANKED,6022, 0, 9652
RANKED,6022, 1, 6907
RANKED,6022, 2, 3892
RANKED,6022, 3, 4958
RANKED,6022, 4, 7618
RANKED,6022, 5, 3687
RANKED,6022, 6, 2412
RANKED,6022, 7, 2578
RANKED,6022, 8, 9631
RANKED,6023, 0, 1079
RANKED,6023, 1, 2536
RANKED,6024, 0, 9425
RANKED,6024, 1, 361
RANKED,6024, 2, 6599
RANKED,6024, 3, 3950
RANKED,6024, 4, 340
RANKED,6024, 5, 3639
RANKED,6024, 6, 9695
RANKED,6025, 0, 2361
RANKED,6025, 1, 1278
RANKED,6026, 0, 4179
RANKED,6026, 1, 8894
RANKED,6026, 2, 4096
RANKED,6026, 3, 8016
RANKED,6026, 4, 7351
RANKED,6026, 5, 1784
RANKED,6026, 6, 4745
RANKED,6027, 0, 9654
RANKED,6027, 1, 2421
RANKED,6027, 2, 5029
RANKED,6027, 3, 5568
RANKED,6027, 4, 9825
RANKED,6027, 5, 343
RANKED,6028, 0, 8858
RANKED,6028, 1, 6765
RANKED,6028, 2, 4821
RANKED,6028, 3, 8379
RANKED,6028, 4, 5239
RANKED,6028, 5, 3109
RANKED,6028, 6, 1012
RANKED,6028, 7, 4282
RANKED,6028, 8, 6853
RANKED,6029, 0, 6190
RANKED,6029, 1, 8830
RANKED,6029, 2, 2226
RANKED,6029, 3, 4767
RANKED,6029, 4, 9170
RANKED,6029, 5, 1760
RANKED,6029, 6, 4389
RANKED,6029, 7, 4592
RANKED,6029, 8, 6625
RANKED,6029, 9, 490
RANKED,6029, 10, 5650
RANKED,6029, 11, 2499
RANKED,6030, 0, 4010
RANKED,6030, 1, 8421
RANKED,6030, 2, 6345
RANKED,6030, 3, 3812
RANKED,6030, 4, 1995
RANKED,6030, 5, 2068
RANKED,6030, 6, 2781
RANKED,6031, 0, 1214
RANKED,6031, 1, 7273
RANKED,6031, 2, 1393
RANKED,6031, 3, 2704
RANKED,6031, 4, 3734
RANKED,6031, 5, 458
RANKED,6031, 6, 684
RANKED,6031, 7, 0
RANKED,6032, 0, 7211
RANKED,6032, 1, 1935
RANKED,6032, 2, 8400
RANKED,6032, 3, 998
RANKED,6032, 4, 1123
RANKED,6033, 0, 7613
RANKED,6033, 1, 7458
RANKED,6033, 2, 6704
RANKED,6033, 3, 128
RANKED,6033, 4, 900
RANKED,6033, 5, 3706
RANKED,6033, 6, 1531
RANKED,6033, 7, 5392
RANKED,6033, 8, 6931
RANKED,6033, 9, 6441
RANKED,6034, 0, 9204
RANKED,6034, 1, 8520
RANKED,6034, 2, 2860
RANKED,6034, 3, 7264
RANKED,6034, 4, 1203
RANKED,6034, 5, 7518
RANKED,6034, 6, 6644
RANKED,6034, 7, 9198
RANKED,6034, 8, 1553
RANKED,6034, 9, 1465
RANKED,6035, 0, 2049
RANKED,6035, 1, 890
RANKED,6035, 2, 7705
RANKED,6035, 3, 5980
RANKED,6035, 4, 1589
RANKED,6036, 0, 1994
RANKED,6036, 1, 4638
RANKED,6036, 2, 7275
RANKED,6036, 3, 6973
RANKED,6036, 4, 4127
RANKED,6036, 5, 5588
RANKED,6037, 0, 1378
RANKED,6037, 1, 6292
RANKED,6037, 2, 7403
RANKED,6037, 3, 6719
RANKED,6037, 4, 8585
RANKED,6037, 5, 5225
RANKED,6038, 0, 3850
RANKED,6038, 1, 7689
RANKED,6038, 2, 3074
RANKED,6038, 3, 6531
RANKED,6038, 4, 9037
RANKED,6038, 5, 3322
RANKED,6038, 6, 179
RANKED,6038, 7, 4469
RANKED,6039, 0, 4210
RANKED,6040, 0, 973
RANKED,6040, 1, 3903
RANKED,6040, 2, 703
RANKED,6040, 3, 9219
RANKED,6040, 4, 2185
RANKED,6040, 5, 8732
RANKED,6040, 6, 1023
RANKED,6040, 7, 2527
RANKED,6040, 8, 4711
RANKED,6040, 9, 2494
RANKED,6040, 10, 2229
RANKED,6041, 0, 6621
RANKED,6041, 1, 1999
RANKED,6041, 2, 7383
RANKED,6041, 3, 3091
RANKED,6041, 4, 3756
RANKED,6041, 5, 9904
RANKED,6042, 0, 1688
RANKED,6042, 1, 7728
RANKED,6042, 2, 3797
RANKED,6042, 3, 2823
RANKED,6042, 4, 9702
RANKED,6042, 5, 7755
RANKED,6042, 6, 123
RANKED,6043, 0, 9317
RANKED,6043, 1, 2220
RANKED,6043, 2, 1256
RANKED,6043, 3, 7534
RANKED,6043, 4, 3917
RANKED,6043, 5, 4121
RANKED,6043, 6, 6248
RANKED,6044, 0, 3575
RANKED,6044, 1, 6926
RANKED,6045, 0, 7783
RANKED,6045, 1, 3964
RANKED,6045, 2, 2181
RANKED,6045, 3, 3979
RANKED,6045, 4, 5857
RANKED,6045, 5, 3887
RANKED,6045, 6, 9451
RANKED,6045, 7, 7354
RANKED,6045, 8, 1146
RANKED,6045, 9, 9987
RANKED,6046, 0, 1379
RANKED,6046, 1, 5141
RANKED,6046, 2, 1146
RANKED,6046, 3, 388
RANKED,6046, 4, 637
RANKED,6046, 5, 2948
RANKED,6046, 6, 5983
RANKED,6046, 7, 3416
RANKED,6047, 0, 6056
RANKED,6047, 1, 9297
RANKED,6047, 2, 8562
RANKED,6047, 3, 3219
RANKED,6047, 4, 9762
RANKED,6048, 0, 9689
RANKED,6048, 1, 3460
RANKED,6049, 0, 5849
RANKED,6049, 1, 5852
RANKED,6049, 2, 748
RANKED,6050, 0, 78
RANKED,6050, 1, 5619
RANKED,6050, 2, 1339
RANKED,6050, 3, 1089
RANKED,6050, 4, 1964
RANKED,6050, 5, 8349
RANKED,6050, 6, 836
RANKED,6050, 7, 6215
RANKED,6051, 0, 6717
RANKED,6051, 1, 7947
RANKED,6051, 2, 9554
RANKED,6051, 3, 7070
RANKED,6051, 4, 5785
RANKED,6051, 5, 7608
RANKED,6051, 6, 2016
RANKED,6051, 7, 6224
RANKED,6051, 8, 7502
RANKED,6051, 9, 6490
RANKED,6051, 10, 1576
RANKED,6051, 11, 1121
RANKED,6052, 0, 8674
RANKED,6052, 1, 1749
RANKED,6052, 2, 4951
RANKED,6052, 3, 1419
RANKED,6053, 0, 1844
RANKED,6053, 1, 651
RANKED,6053, 2, 9102
RANKED,6053, 3, 3586
RANKED,6053, 4, 8010
RANKED,6053, 5, 3399
RANKED,6053, 6, 2941
RANKED,6053, 7, 9621
RANKED,6054, 0, 9022
RANKED,6054, 1, 7611
RANKED,6054, 2, 6791
RANKED,6054, 3, 6982
RANKED,6054, 4, 526
RANKED,6054, 5, 5671
RANKED,6054, 6, 2551
RANKED,6054, 7, 9086
RANKED,6055, 0, 5650
RANKED,6055, 1, 2890
RANKED,6055, 2, 7608
RANKED,6056, 0, 6996
RANKED,6056, 1, 8607
RANKED,6056, 2, 814
RANKED,6057, 0, 2236
RANKED,6057, 1, 6511
RANKED,6057, 2, 8596
RANKED,6057, 3, 2687
RANKED,6057, 4, 1416
RANKED,6057, 5, 6506
RANKED,6057, 6, 7153
RANKED,6057, 7, 9665
RANKED,6057, 8, 5297
RANKED,6058, 0, 7816
RANKED,6058, 1, 2650
RANKED,6058, 2, 4893
RANKED,6058, 3, 8625
RANKED,6058, 4, 4909
RANKED,6059, 0, 331
RANKED,6059, 1, 6953
RANKED,6059, 2, 6092
RANKED,6059, 3, 8166
RANKED,6059, 4, 82
RANKED,6059, 5, 5223
RANKED,6059, 6, 8798
RANKED,6059, 7, 5592
RANKED,6059, 8, 1341
RANKED,6059, 9, 4595
RANKED,6059, 10, 8874
RANKED,6059, 11, 2100
RANKED,6060, 0, 1608
RANKED,6060, 1, 8941
RANKED,6060, 2, 7842
RANKED,6060, 3, 5760
RANKED,6061, 0, 3591
RANKED,6061, 1, 5606
RANKED,6061, 2, 2034
RANKED,6062, 0, 5573
RANKED,6062, 1, 4892
RANKED,6062, 2, 6442
RANKED,6062, 3, 2376
RANKED,6062, 4, 5951
RANKED,6062, 5, 1131
RANKED,6062, 6, 2808
RANKED,6063, 0, 2009
RANKED,6063, 1, 5536
RANKED,6063, 2, 3625
RANKED,6063, 3, 6048
RANKED,6063, 4, 630
RANKED,6063, 5, 5846
RANKED,6063, 6, 3672
RANKED,6063, 7, 9067
RANKED,6063, 8, 1073
RANKED,6063, 9, 3461
RANKED,6063, 10, 5788
RANKED,6063, 11, 9679
RANKED,6063, 12, 8555
RANKED,6064, 0, 3690
RANKED,6064, 1, 3568
RANKED,6064, 2, 862
RANKED,6064, 3, 1375
RANKED,6064, 4, 7830
RANKED,6064, 5, 1138
RANKED,6064, 6, 5996
RANKED,6064, 7, 1940
RANKED,6064, 8, 8800
RANKED,6065, 0, 3296
RANKED,6065, 1, 4021
RANKED,6065, 2, 1560
RANKED,6065, 3, 4044
RANKED,6065, 4, 3582
RANKED,6065, 5, 324
RANKED,6065, 6, 1580
RANKED,6065, 7, 9585
RANKED,6066, 0, 2254
RANKED,6066, 1, 7499
RANKED,6066, 2, 7014
RANKED,6066, 3, 4230
RANKED,6067, 0, 4
RANKED,6067, 1, 6068
RANKED,6067, 2, 6165
RANKED,6067, 3, 1350
RANKED,6068, 0, 2043
RANKED,6068, 1, 337
RANKED,6068, 2, 5623
RANKED,6068, 3, 2813
RANKED,6068, 4, 6067
RANKED,6069, 0, 8951
RANKED,6069, 1, 2169
RANKED,6069, 2, 7623
RANKED,6069, 3, 1117
RANKED,6069, 4, 1010
RANKED,6069, 5, 307
RANKED,6069, 6, 3787
RANKED,6069, 7, 3156
RANKED,6070, 0, 6771
RANKED,6070, 1, 3604
RANKED,6070, 2, 9492
RANKED,6071, 0, 3792
RANKED,6071, 1, 9673
RANKED,6071, 2, 6528
RANKED,6071, 3, 7972
RANKED,6071, 4, 1252
RANKED,6072, 0, 1356
RANKED,6072, 1, 8958
RANKED,6072, 2, 996
RANKED,6073, 0, 5423
RANKED,6073, 1, 1700
RANKED,6073, 2, 3301
RANKED,6073, 3, 6569
RANKED,6073, 4, 3971
RANKED,6073, 5, 2675
RANKED,6074, 0, 5504
RANKED,6074, 1, 3385
RANKED,6075, 0, 798
RANKED,6075, 1, 5959
RANKED,6075, 2, 1643
RANKED,6075, 3, 8653
RANKED,6075, 4, 658
RANKED,6075, 5, 425
RANKED,6076, 0, 1882
RANKED,6077, 0, 3000
RANKED,6077, 1, 8593
RANKED,6078, 0, 6429
RANKED,6078, 1, 1330
RANKED,6078, 2, 7078
RANKED,6078, 3, 6995
RANKED,6078, 4, 6325
RANKED,6078, 5, 5873
RANKED,6078, 6, 6819
RANKED,6078, 7, 765
RANKED,6079, 0, 3357
RANKED,6079, 1, 1223
RANKED,6079, 2, 7925
RANKED,6079, 3, 846
RANKED,6079, 4, 273
RANKED,6080, 0, 959
RANKED,6080, 1, 5726
RANKED,6080, 2, 1680
RANKED,6081, 0, 5612
RANKED,6081, 1, 3070
RANKED,6081, 2, 6663
